,ElementName,ElementType,s,Profile
21737,Q2D2,QUAD,25.15389,0.0
21738,Q2D2,QUAD,25.15782,0.0
21739,Q2D2,QUAD,25.15782,0.0
21740,Q2D2,QUAD,25.15782,-1.0
21741,Q2D2,QUAD,25.16175,-1.0
21742,Q2D2,QUAD,25.16175,0.0
21743,Q2D2,QUAD,25.15782,0.0
21744,Q2D2,QUAD,25.16175,0.0
21745,Q2D2,QUAD,25.16175,0.0
21746,Q2D2,QUAD,25.16175,-1.0
21747,Q2D2,QUAD,25.16568,-1.0
21748,Q2D2,QUAD,25.16568,0.0
21749,Q2D2,QUAD,25.16175,0.0
21750,Q2D2,QUAD,25.16568,0.0
21751,Q2D2,QUAD,25.16568,0.0
21752,Q2D2,QUAD,25.16568,-1.0
21753,Q2D2,QUAD,25.16961,-1.0
21754,Q2D2,QUAD,25.16961,0.0
21755,Q2D2,QUAD,25.16568,0.0
21756,Q2D2,QUAD,25.16961,0.0
21757,Q2D2,QUAD,25.16961,0.0
21758,Q2D2,QUAD,25.16961,-1.0
21759,Q2D2,QUAD,25.17354,-1.0
21760,Q2D2,QUAD,25.17354,0.0
21761,Q2D2,QUAD,25.16961,0.0
21762,Q2D2,QUAD,25.17354,0.0
21763,Q2D2,QUAD,25.17354,0.0
21764,Q2D2,QUAD,25.17354,-1.0
21765,Q2D2,QUAD,25.17747,-1.0
21766,Q2D2,QUAD,25.17747,0.0
21767,Q2D2,QUAD,25.17354,0.0
21768,Q2D2,QUAD,25.17747,0.0
21769,Q2D2,QUAD,25.17747,0.0
21770,Q2D2,QUAD,25.17747,-1.0
21771,Q2D2,QUAD,25.18141,-1.0
21772,Q2D2,QUAD,25.18141,0.0
21773,Q2D2,QUAD,25.17747,0.0
21774,Q2D2,QUAD,25.18141,0.0
21775,Q2D2,QUAD,25.18141,0.0
21776,Q2D2,QUAD,25.18141,-1.0
21777,Q2D2,QUAD,25.18534,-1.0
21778,Q2D2,QUAD,25.18534,0.0
21779,Q2D2,QUAD,25.18141,0.0
21780,Q2D2,QUAD,25.18534,0.0
21781,Q2D2,QUAD,25.18534,0.0
21782,Q2D2,QUAD,25.18534,-1.0
21783,Q2D2,QUAD,25.18927,-1.0
21784,Q2D2,QUAD,25.18927,0.0
21785,Q2D2,QUAD,25.18534,0.0
21786,Q2D2,QUAD,25.18927,0.0
21787,Q2D2,QUAD,25.18927,0.0
21788,Q2D2,QUAD,25.18927,-1.0
21789,Q2D2,QUAD,25.1932,-1.0
21790,Q2D2,QUAD,25.1932,0.0
21791,Q2D2,QUAD,25.18927,0.0
21792,Q2D2,QUAD,25.1932,0.0
21793,Q2D2,QUAD,25.1932,0.0
21794,Q2D2,QUAD,25.1932,-1.0
21795,Q2D2,QUAD,25.19713,-1.0
21796,Q2D2,QUAD,25.19713,0.0
21797,Q2D2,QUAD,25.1932,0.0
21798,Q2D2,QUAD,25.19713,0.0
21799,Q2D2,QUAD,25.19713,0.0
21800,Q2D2,QUAD,25.19713,-1.0
21801,Q2D2,QUAD,25.20106,-1.0
21802,Q2D2,QUAD,25.20106,0.0
21803,Q2D2,QUAD,25.19713,0.0
21804,Q2D2,QUAD,25.20106,0.0
21805,Q2D2,QUAD,25.20106,0.0
21806,Q2D2,QUAD,25.20106,-1.0
21807,Q2D2,QUAD,25.20499,-1.0
21808,Q2D2,QUAD,25.20499,0.0
21809,Q2D2,QUAD,25.20106,0.0
21810,Q2D2,QUAD,25.20499,0.0
21811,Q2D2,QUAD,25.20499,0.0
21812,Q2D2,QUAD,25.20499,-1.0
21813,Q2D2,QUAD,25.20893,-1.0
21814,Q2D2,QUAD,25.20893,0.0
21815,Q2D2,QUAD,25.20499,0.0
21816,Q2D2,QUAD,25.20893,0.0
21817,Q2D2,QUAD,25.20893,0.0
21818,Q2D2,QUAD,25.20893,-1.0
21819,Q2D2,QUAD,25.21286,-1.0
21820,Q2D2,QUAD,25.21286,0.0
21821,Q2D2,QUAD,25.20893,0.0
21822,Q2D2,QUAD,25.21286,0.0
21823,Q2D2,QUAD,25.21286,0.0
21824,Q2D2,QUAD,25.21286,-1.0
21825,Q2D2,QUAD,25.21679,-1.0
21826,Q2D2,QUAD,25.21679,0.0
21827,Q2D2,QUAD,25.21286,0.0
21828,Q2D2,QUAD,25.21679,0.0
21829,Q2D2,QUAD,25.21679,0.0
21830,Q2D2,QUAD,25.21679,-1.0
21831,Q2D2,QUAD,25.22072,-1.0
21832,Q2D2,QUAD,25.22072,0.0
21833,Q2D2,QUAD,25.21679,0.0
21834,Q2D2,QUAD,25.22072,0.0
21835,Q2D2,QUAD,25.22072,0.0
21836,Q2D2,QUAD,25.22072,-1.0
21837,Q2D2,QUAD,25.22465,-1.0
21838,Q2D2,QUAD,25.22465,0.0
21839,Q2D2,QUAD,25.22072,0.0
21840,Q2D2,QUAD,25.22465,0.0
21841,Q2D2,QUAD,25.22465,0.0
21842,Q2D2,QUAD,25.22465,-1.0
21843,Q2D2,QUAD,25.22858,-1.0
21844,Q2D2,QUAD,25.22858,0.0
21845,Q2D2,QUAD,25.22465,0.0
21846,Q2D2,QUAD,25.22858,0.0
21847,Q2D2,QUAD,25.22858,0.0
21848,Q2D2,QUAD,25.22858,-1.0
21849,Q2D2,QUAD,25.23251,-1.0
21850,Q2D2,QUAD,25.23251,0.0
21851,Q2D2,QUAD,25.22858,0.0
21852,Q2D2,QUAD,25.23251,0.0
21853,Q2D2,QUAD,25.23251,0.0
21854,Q2D2,QUAD,25.23251,-1.0
21855,Q2D2,QUAD,25.23645,-1.0
21856,Q2D2,QUAD,25.23645,0.0
21857,Q2D2,QUAD,25.23251,0.0
21858,Q2D2,QUAD,25.23645,0.0
21859,Q2D2,QUAD,25.23645,0.0
21860,Q2D2,QUAD,25.23645,-1.0
21861,Q2D2,QUAD,25.24038,-1.0
21862,Q2D2,QUAD,25.24038,0.0
21863,Q2D2,QUAD,25.23645,0.0
21864,Q2D2,QUAD,25.24038,0.0
21865,Q2D2,QUAD,25.24038,0.0
21866,Q2D2,QUAD,25.24038,-1.0
21867,Q2D2,QUAD,25.24431,-1.0
21868,Q2D2,QUAD,25.24431,0.0
21869,Q2D2,QUAD,25.24038,0.0
21870,Q2D2,QUAD,25.24431,0.0
21871,Q2D2,QUAD,25.24431,0.0
21872,Q2D2,QUAD,25.24431,-1.0
21873,Q2D2,QUAD,25.24824,-1.0
21874,Q2D2,QUAD,25.24824,0.0
21875,Q2D2,QUAD,25.24431,0.0
21876,Q2D2,QUAD,25.24824,0.0
21877,Q2D2,QUAD,25.24824,0.0
21878,Q2D2,QUAD,25.24824,-1.0
21879,Q2D2,QUAD,25.25217,-1.0
21880,Q2D2,QUAD,25.25217,0.0
21881,Q2D2,QUAD,25.24824,0.0
21882,Q2D2,QUAD,25.25217,0.0
21883,Q2D2,QUAD,25.25217,0.0
21884,Q2D2,QUAD,25.25217,-1.0
21885,Q2D2,QUAD,25.2561,-1.0
21886,Q2D2,QUAD,25.2561,0.0
21887,Q2D2,QUAD,25.25217,0.0
21888,Q2D2,QUAD,25.2561,0.0
21889,Q2D2,QUAD,25.2561,0.0
21890,Q2D2,QUAD,25.2561,-1.0
21891,Q2D2,QUAD,25.26003,-1.0
21892,Q2D2,QUAD,25.26003,0.0
21893,Q2D2,QUAD,25.2561,0.0
21894,Q2D2,QUAD,25.26003,0.0
21895,Q2D2,QUAD,25.26003,0.0
21896,Q2D2,QUAD,25.26003,-1.0
21897,Q2D2,QUAD,25.26397,-1.0
21898,Q2D2,QUAD,25.26397,0.0
21899,Q2D2,QUAD,25.26003,0.0
21900,Q2D2,QUAD,25.26397,0.0
21901,Q2D2,QUAD,25.26397,0.0
21902,Q2D2,QUAD,25.26397,-1.0
21903,Q2D2,QUAD,25.2679,-1.0
21904,Q2D2,QUAD,25.2679,0.0
21905,Q2D2,QUAD,25.26397,0.0
21906,Q2D2,QUAD,25.2679,0.0
21907,Q2D2,QUAD,25.2679,0.0
21908,Q2D2,QUAD,25.2679,-1.0
21909,Q2D2,QUAD,25.27183,-1.0
21910,Q2D2,QUAD,25.27183,0.0
21911,Q2D2,QUAD,25.2679,0.0
21912,Q2D2,QUAD,25.27183,0.0
21913,Q2D2,QUAD,25.27183,0.0
21914,Q2D2,QUAD,25.27183,-1.0
21915,Q2D2,QUAD,25.27576,-1.0
21916,Q2D2,QUAD,25.27576,0.0
21917,Q2D2,QUAD,25.27183,0.0
21918,Q2D2,QUAD,25.27576,0.0
21919,Q2D2,QUAD,25.27576,0.0
21920,Q2D2,QUAD,25.27576,-1.0
21921,Q2D2,QUAD,25.27969,-1.0
21922,Q2D2,QUAD,25.27969,0.0
21923,Q2D2,QUAD,25.27576,0.0
21924,Q2D2,QUAD,25.27969,0.0
21925,Q2D2,QUAD,25.27969,0.0
21926,Q2D2,QUAD,25.27969,-1.0
21927,Q2D2,QUAD,25.28362,-1.0
21928,Q2D2,QUAD,25.28362,0.0
21929,Q2D2,QUAD,25.27969,0.0
21930,Q2D2,QUAD,25.28362,0.0
21931,Q2D2,QUAD,25.28362,0.0
21932,Q2D2,QUAD,25.28362,-1.0
21933,Q2D2,QUAD,25.28755,-1.0
21934,Q2D2,QUAD,25.28755,0.0
21935,Q2D2,QUAD,25.28362,0.0
21936,Q2D2,QUAD,25.28755,0.0
21937,Q2D2,QUAD,25.28755,0.0
21938,Q2D2,QUAD,25.28755,-1.0
21939,Q2D2,QUAD,25.29148,-1.0
21940,Q2D2,QUAD,25.29148,0.0
21941,Q2D2,QUAD,25.28755,0.0
21942,Q2D2,QUAD,25.29148,0.0
21943,D_2D2_KICK_EOUT,DRIF,25.29148,0.0
21944,D_2D2_KICK_EOUT,DRIF,24.99648,0.0
21945,MA_80,MAXAMP,24.99648,0.0
21946,MA_KICK,MAXAMP,24.99648,0.0
21947,KICK_EOUT,DRIF,24.99648,0.0
21948,KICK_EOUT,DRIF,25.01844,0.0
21949,KICK_EOUT,DRIF,25.01844,0.0
21950,KICK_EOUT,DRIF,25.04039,0.0
21951,KICK_EOUT,DRIF,25.04039,0.0
21952,KICK_EOUT,DRIF,25.06235,0.0
21953,KICK_EOUT,DRIF,25.06235,0.0
21954,KICK_EOUT,DRIF,25.0843,0.0
21955,KICK_EOUT,DRIF,25.0843,0.0
21956,KICK_EOUT,DRIF,25.10626,0.0
21957,KICK_EOUT,DRIF,25.10626,0.0
21958,KICK_EOUT,DRIF,25.12821,0.0
21959,KICK_EOUT,DRIF,25.12821,0.0
21960,KICK_EOUT,DRIF,25.15017,0.0
21961,KICK_EOUT,DRIF,25.15017,0.0
21962,KICK_EOUT,DRIF,25.17212,0.0
21963,KICK_EOUT,DRIF,25.17212,0.0
21964,KICK_EOUT,DRIF,25.19407,0.0
21965,KICK_EOUT,DRIF,25.19407,0.0
21966,KICK_EOUT,DRIF,25.21603,0.0
21967,KICK_EOUT,DRIF,25.21603,0.0
21968,KICK_EOUT,DRIF,25.23798,0.0
21969,KICK_EOUT,DRIF,25.23798,0.0
21970,KICK_EOUT,DRIF,25.25994,0.0
21971,KICK_EOUT,DRIF,25.25994,0.0
21972,KICK_EOUT,DRIF,25.28189,0.0
21973,KICK_EOUT,DRIF,25.28189,0.0
21974,KICK_EOUT,DRIF,25.30385,0.0
21975,KICK_EOUT,DRIF,25.30385,0.0
21976,KICK_EOUT,DRIF,25.3258,0.0
21977,KICK_EOUT,DRIF,25.3258,0.0
21978,KICK_EOUT,DRIF,25.34775,0.0
21979,KICK_EOUT,DRIF,25.34775,0.0
21980,KICK_EOUT,DRIF,25.36971,0.0
21981,KICK_EOUT,DRIF,25.36971,0.0
21982,KICK_EOUT,DRIF,25.39166,0.0
21983,KICK_EOUT,DRIF,25.39166,0.0
21984,KICK_EOUT,DRIF,25.41362,0.0
21985,KICK_EOUT,DRIF,25.41362,0.0
21986,KICK_EOUT,DRIF,25.43557,0.0
21987,KICK_EOUT,DRIF,25.43557,0.0
21988,KICK_EOUT,DRIF,25.45753,0.0
21989,KICK_EOUT,DRIF,25.45753,0.0
21990,KICK_EOUT,DRIF,25.47948,0.0
21991,KICK_EOUT,DRIF,25.47948,0.0
21992,KICK_EOUT,DRIF,25.50143,0.0
21993,KICK_EOUT,DRIF,25.50143,0.0
21994,KICK_EOUT,DRIF,25.52339,0.0
21995,KICK_EOUT,DRIF,25.52339,0.0
21996,KICK_EOUT,DRIF,25.54534,0.0
21997,KICK_EOUT,DRIF,25.54534,0.0
21998,KICK_EOUT,DRIF,25.5673,0.0
21999,KICK_EOUT,DRIF,25.5673,0.0
22000,KICK_EOUT,DRIF,25.58925,0.0
22001,KICK_EOUT,DRIF,25.58925,0.0
22002,KICK_EOUT,DRIF,25.61121,0.0
22003,KICK_EOUT,DRIF,25.61121,0.0
22004,KICK_EOUT,DRIF,25.63316,0.0
22005,KICK_EOUT,DRIF,25.63316,0.0
22006,KICK_EOUT,DRIF,25.65511,0.0
22007,KICK_EOUT,DRIF,25.65511,0.0
22008,KICK_EOUT,DRIF,25.67707,0.0
22009,KICK_EOUT,DRIF,25.67707,0.0
22010,KICK_EOUT,DRIF,25.69902,0.0
22011,KICK_EOUT,DRIF,25.69902,0.0
22012,KICK_EOUT,DRIF,25.72098,0.0
22013,KICK_EOUT,DRIF,25.72098,0.0
22014,KICK_EOUT,DRIF,25.74293,0.0
22015,KICK_EOUT,DRIF,25.74293,0.0
22016,KICK_EOUT,DRIF,25.76489,0.0
22017,KICK_EOUT,DRIF,25.76489,0.0
22018,KICK_EOUT,DRIF,25.78684,0.0
22019,KICK_EOUT,DRIF,25.78684,0.0
22020,KICK_EOUT,DRIF,25.80879,0.0
22021,KICK_EOUT,DRIF,25.80879,0.0
22022,KICK_EOUT,DRIF,25.83075,0.0
22023,KICK_EOUT,DRIF,25.83075,0.0
22024,KICK_EOUT,DRIF,25.8527,0.0
22025,KICK_EOUT,DRIF,25.8527,0.0
22026,KICK_EOUT,DRIF,25.87466,0.0
22027,KICK_EOUT,DRIF,25.87466,0.0
22028,KICK_EOUT,DRIF,25.89661,0.0
22029,KICK_EOUT,DRIF,25.89661,0.0
22030,KICK_EOUT,DRIF,25.91857,0.0
22031,KICK_EOUT,DRIF,25.91857,0.0
22032,KICK_EOUT,DRIF,25.94052,0.0
22033,KICK_EOUT,DRIF,25.94052,0.0
22034,KICK_EOUT,DRIF,25.96247,0.0
22035,KICK_EOUT,DRIF,25.96247,0.0
22036,KICK_EOUT,DRIF,25.98443,0.0
22037,KICK_EOUT,DRIF,25.98443,0.0
22038,KICK_EOUT,DRIF,26.00638,0.0
22039,KICK_EOUT,DRIF,26.00638,0.0
22040,KICK_EOUT,DRIF,26.02834,0.0
22041,KICK_EOUT,DRIF,26.02834,0.0
22042,KICK_EOUT,DRIF,26.05029,0.0
22043,KICK_EOUT,DRIF,26.05029,0.0
22044,KICK_EOUT,DRIF,26.07225,0.0
22045,KICK_EOUT,DRIF,26.07225,0.0
22046,KICK_EOUT,DRIF,26.0942,0.0
22047,MA_KICK,MAXAMP,26.0942,0.0
22048,MA_80,MAXAMP,26.0942,0.0
22049,D_KICK_EOUT_2D3,DRIF,26.0942,0.0
22050,D_KICK_EOUT_2D3,DRIF,26.09739,0.0
22051,D_KICK_EOUT_2D3,DRIF,26.09739,0.0
22052,D_KICK_EOUT_2D3,DRIF,26.10059,0.0
22053,D_KICK_EOUT_2D3,DRIF,26.10059,0.0
22054,D_KICK_EOUT_2D3,DRIF,26.10378,0.0
22055,D_KICK_EOUT_2D3,DRIF,26.10378,0.0
22056,D_KICK_EOUT_2D3,DRIF,26.10698,0.0
22057,D_KICK_EOUT_2D3,DRIF,26.10698,0.0
22058,D_KICK_EOUT_2D3,DRIF,26.11017,0.0
22059,D_KICK_EOUT_2D3,DRIF,26.11017,0.0
22060,D_KICK_EOUT_2D3,DRIF,26.11337,0.0
22061,D_KICK_EOUT_2D3,DRIF,26.11337,0.0
22062,D_KICK_EOUT_2D3,DRIF,26.11656,0.0
22063,D_KICK_EOUT_2D3,DRIF,26.11656,0.0
22064,D_KICK_EOUT_2D3,DRIF,26.11975,0.0
22065,D_KICK_EOUT_2D3,DRIF,26.11975,0.0
22066,D_KICK_EOUT_2D3,DRIF,26.12295,0.0
22067,D_KICK_EOUT_2D3,DRIF,26.12295,0.0
22068,D_KICK_EOUT_2D3,DRIF,26.12614,0.0
22069,D_KICK_EOUT_2D3,DRIF,26.12614,0.0
22070,D_KICK_EOUT_2D3,DRIF,26.12934,0.0
22071,D_KICK_EOUT_2D3,DRIF,26.12934,0.0
22072,D_KICK_EOUT_2D3,DRIF,26.13253,0.0
22073,D_KICK_EOUT_2D3,DRIF,26.13253,0.0
22074,D_KICK_EOUT_2D3,DRIF,26.13573,0.0
22075,D_KICK_EOUT_2D3,DRIF,26.13573,0.0
22076,D_KICK_EOUT_2D3,DRIF,26.13892,0.0
22077,D_KICK_EOUT_2D3,DRIF,26.13892,0.0
22078,D_KICK_EOUT_2D3,DRIF,26.14211,0.0
22079,D_KICK_EOUT_2D3,DRIF,26.14211,0.0
22080,D_KICK_EOUT_2D3,DRIF,26.14531,0.0
22081,D_KICK_EOUT_2D3,DRIF,26.14531,0.0
22082,D_KICK_EOUT_2D3,DRIF,26.1485,0.0
22083,D_KICK_EOUT_2D3,DRIF,26.1485,0.0
22084,D_KICK_EOUT_2D3,DRIF,26.1517,0.0
22085,D_KICK_EOUT_2D3,DRIF,26.1517,0.0
22086,D_KICK_EOUT_2D3,DRIF,26.15489,0.0
22087,D_KICK_EOUT_2D3,DRIF,26.15489,0.0
22088,D_KICK_EOUT_2D3,DRIF,26.15809,0.0
22089,D_KICK_EOUT_2D3,DRIF,26.15809,0.0
22090,D_KICK_EOUT_2D3,DRIF,26.16128,0.0
22091,D_KICK_EOUT_2D3,DRIF,26.16128,0.0
22092,D_KICK_EOUT_2D3,DRIF,26.16447,0.0
22093,D_KICK_EOUT_2D3,DRIF,26.16447,0.0
22094,D_KICK_EOUT_2D3,DRIF,26.16767,0.0
22095,D_KICK_EOUT_2D3,DRIF,26.16767,0.0
22096,D_KICK_EOUT_2D3,DRIF,26.17086,0.0
22097,D_KICK_EOUT_2D3,DRIF,26.17086,0.0
22098,D_KICK_EOUT_2D3,DRIF,26.17406,0.0
22099,D_KICK_EOUT_2D3,DRIF,26.17406,0.0
22100,D_KICK_EOUT_2D3,DRIF,26.17725,0.0
22101,D_KICK_EOUT_2D3,DRIF,26.17725,0.0
22102,D_KICK_EOUT_2D3,DRIF,26.18045,0.0
22103,D_KICK_EOUT_2D3,DRIF,26.18045,0.0
22104,D_KICK_EOUT_2D3,DRIF,26.18364,0.0
22105,D_KICK_EOUT_2D3,DRIF,26.18364,0.0
22106,D_KICK_EOUT_2D3,DRIF,26.18683,0.0
22107,D_KICK_EOUT_2D3,DRIF,26.18683,0.0
22108,D_KICK_EOUT_2D3,DRIF,26.19003,0.0
22109,D_KICK_EOUT_2D3,DRIF,26.19003,0.0
22110,D_KICK_EOUT_2D3,DRIF,26.19322,0.0
22111,D_KICK_EOUT_2D3,DRIF,26.19322,0.0
22112,D_KICK_EOUT_2D3,DRIF,26.19642,0.0
22113,D_KICK_EOUT_2D3,DRIF,26.19642,0.0
22114,D_KICK_EOUT_2D3,DRIF,26.19961,0.0
22115,D_KICK_EOUT_2D3,DRIF,26.19961,0.0
22116,D_KICK_EOUT_2D3,DRIF,26.20281,0.0
22117,D_KICK_EOUT_2D3,DRIF,26.20281,0.0
22118,D_KICK_EOUT_2D3,DRIF,26.206,0.0
22119,D_KICK_EOUT_2D3,DRIF,26.206,0.0
22120,D_KICK_EOUT_2D3,DRIF,26.20919,0.0
22121,D_KICK_EOUT_2D3,DRIF,26.20919,0.0
22122,D_KICK_EOUT_2D3,DRIF,26.21239,0.0
22123,D_KICK_EOUT_2D3,DRIF,26.21239,0.0
22124,D_KICK_EOUT_2D3,DRIF,26.21558,0.0
22125,D_KICK_EOUT_2D3,DRIF,26.21558,0.0
22126,D_KICK_EOUT_2D3,DRIF,26.21878,0.0
22127,D_KICK_EOUT_2D3,DRIF,26.21878,0.0
22128,D_KICK_EOUT_2D3,DRIF,26.22197,0.0
22129,D_KICK_EOUT_2D3,DRIF,26.22197,0.0
22130,D_KICK_EOUT_2D3,DRIF,26.22517,0.0
22131,D_KICK_EOUT_2D3,DRIF,26.22517,0.0
22132,D_KICK_EOUT_2D3,DRIF,26.22836,0.0
22133,D_KICK_EOUT_2D3,DRIF,26.22836,0.0
22134,D_KICK_EOUT_2D3,DRIF,26.23155,0.0
22135,D_KICK_EOUT_2D3,DRIF,26.23155,0.0
22136,D_KICK_EOUT_2D3,DRIF,26.23475,0.0
22137,D_KICK_EOUT_2D3,DRIF,26.23475,0.0
22138,D_KICK_EOUT_2D3,DRIF,26.23794,0.0
22139,D_KICK_EOUT_2D3,DRIF,26.23794,0.0
22140,D_KICK_EOUT_2D3,DRIF,26.24114,0.0
22141,D_KICK_EOUT_2D3,DRIF,26.24114,0.0
22142,D_KICK_EOUT_2D3,DRIF,26.24433,0.0
22143,D_KICK_EOUT_2D3,DRIF,26.24433,0.0
22144,D_KICK_EOUT_2D3,DRIF,26.24753,0.0
22145,D_KICK_EOUT_2D3,DRIF,26.24753,0.0
22146,D_KICK_EOUT_2D3,DRIF,26.25072,0.0
22147,D_KICK_EOUT_2D3,DRIF,26.25072,0.0
22148,D_KICK_EOUT_2D3,DRIF,26.25391,0.0
22149,Q2D3,QUAD,26.25391,0.0
22150,Q2D3,QUAD,26.25391,-1.0
22151,Q2D3,QUAD,26.25785,-1.0
22152,Q2D3,QUAD,26.25785,0.0
22153,Q2D3,QUAD,26.25391,0.0
22154,Q2D3,QUAD,26.25785,0.0
22155,Q2D3,QUAD,26.25785,0.0
22156,Q2D3,QUAD,26.25785,-1.0
22157,Q2D3,QUAD,26.26178,-1.0
22158,Q2D3,QUAD,26.26178,0.0
22159,Q2D3,QUAD,26.25785,0.0
22160,Q2D3,QUAD,26.26178,0.0
22161,Q2D3,QUAD,26.26178,0.0
22162,Q2D3,QUAD,26.26178,-1.0
22163,Q2D3,QUAD,26.26571,-1.0
22164,Q2D3,QUAD,26.26571,0.0
22165,Q2D3,QUAD,26.26178,0.0
22166,Q2D3,QUAD,26.26571,0.0
22167,Q2D3,QUAD,26.26571,0.0
22168,Q2D3,QUAD,26.26571,-1.0
22169,Q2D3,QUAD,26.26964,-1.0
22170,Q2D3,QUAD,26.26964,0.0
22171,Q2D3,QUAD,26.26571,0.0
22172,Q2D3,QUAD,26.26964,0.0
22173,Q2D3,QUAD,26.26964,0.0
22174,Q2D3,QUAD,26.26964,-1.0
22175,Q2D3,QUAD,26.27357,-1.0
22176,Q2D3,QUAD,26.27357,0.0
22177,Q2D3,QUAD,26.26964,0.0
22178,Q2D3,QUAD,26.27357,0.0
22179,Q2D3,QUAD,26.27357,0.0
22180,Q2D3,QUAD,26.27357,-1.0
22181,Q2D3,QUAD,26.2775,-1.0
22182,Q2D3,QUAD,26.2775,0.0
22183,Q2D3,QUAD,26.27357,0.0
22184,Q2D3,QUAD,26.2775,0.0
22185,Q2D3,QUAD,26.2775,0.0
22186,Q2D3,QUAD,26.2775,-1.0
22187,Q2D3,QUAD,26.28143,-1.0
22188,Q2D3,QUAD,26.28143,0.0
22189,Q2D3,QUAD,26.2775,0.0
22190,Q2D3,QUAD,26.28143,0.0
22191,Q2D3,QUAD,26.28143,0.0
22192,Q2D3,QUAD,26.28143,-1.0
22193,Q2D3,QUAD,26.28537,-1.0
22194,Q2D3,QUAD,26.28537,0.0
22195,Q2D3,QUAD,26.28143,0.0
22196,Q2D3,QUAD,26.28537,0.0
22197,Q2D3,QUAD,26.28537,0.0
22198,Q2D3,QUAD,26.28537,-1.0
22199,Q2D3,QUAD,26.2893,-1.0
22200,Q2D3,QUAD,26.2893,0.0
22201,Q2D3,QUAD,26.28537,0.0
22202,Q2D3,QUAD,26.2893,0.0
22203,Q2D3,QUAD,26.2893,0.0
22204,Q2D3,QUAD,26.2893,-1.0
22205,Q2D3,QUAD,26.29323,-1.0
22206,Q2D3,QUAD,26.29323,0.0
22207,Q2D3,QUAD,26.2893,0.0
22208,Q2D3,QUAD,26.29323,0.0
22209,Q2D3,QUAD,26.29323,0.0
22210,Q2D3,QUAD,26.29323,-1.0
22211,Q2D3,QUAD,26.29716,-1.0
22212,Q2D3,QUAD,26.29716,0.0
22213,Q2D3,QUAD,26.29323,0.0
22214,Q2D3,QUAD,26.29716,0.0
22215,Q2D3,QUAD,26.29716,0.0
22216,Q2D3,QUAD,26.29716,-1.0
22217,Q2D3,QUAD,26.30109,-1.0
22218,Q2D3,QUAD,26.30109,0.0
22219,Q2D3,QUAD,26.29716,0.0
22220,Q2D3,QUAD,26.30109,0.0
22221,Q2D3,QUAD,26.30109,0.0
22222,Q2D3,QUAD,26.30109,-1.0
22223,Q2D3,QUAD,26.30502,-1.0
22224,Q2D3,QUAD,26.30502,0.0
22225,Q2D3,QUAD,26.30109,0.0
22226,Q2D3,QUAD,26.30502,0.0
22227,Q2D3,QUAD,26.30502,0.0
22228,Q2D3,QUAD,26.30502,-1.0
22229,Q2D3,QUAD,26.30895,-1.0
22230,Q2D3,QUAD,26.30895,0.0
22231,Q2D3,QUAD,26.30502,0.0
22232,Q2D3,QUAD,26.30895,0.0
22233,Q2D3,QUAD,26.30895,0.0
22234,Q2D3,QUAD,26.30895,-1.0
22235,Q2D3,QUAD,26.31289,-1.0
22236,Q2D3,QUAD,26.31289,0.0
22237,Q2D3,QUAD,26.30895,0.0
22238,Q2D3,QUAD,26.31289,0.0
22239,Q2D3,QUAD,26.31289,0.0
22240,Q2D3,QUAD,26.31289,-1.0
22241,Q2D3,QUAD,26.31682,-1.0
22242,Q2D3,QUAD,26.31682,0.0
22243,Q2D3,QUAD,26.31289,0.0
22244,Q2D3,QUAD,26.31682,0.0
22245,Q2D3,QUAD,26.31682,0.0
22246,Q2D3,QUAD,26.31682,-1.0
22247,Q2D3,QUAD,26.32075,-1.0
22248,Q2D3,QUAD,26.32075,0.0
22249,Q2D3,QUAD,26.31682,0.0
22250,Q2D3,QUAD,26.32075,0.0
22251,Q2D3,QUAD,26.32075,0.0
22252,Q2D3,QUAD,26.32075,-1.0
22253,Q2D3,QUAD,26.32468,-1.0
22254,Q2D3,QUAD,26.32468,0.0
22255,Q2D3,QUAD,26.32075,0.0
22256,Q2D3,QUAD,26.32468,0.0
22257,Q2D3,QUAD,26.32468,0.0
22258,Q2D3,QUAD,26.32468,-1.0
22259,Q2D3,QUAD,26.32861,-1.0
22260,Q2D3,QUAD,26.32861,0.0
22261,Q2D3,QUAD,26.32468,0.0
22262,Q2D3,QUAD,26.32861,0.0
22263,Q2D3,QUAD,26.32861,0.0
22264,Q2D3,QUAD,26.32861,-1.0
22265,Q2D3,QUAD,26.33254,-1.0
22266,Q2D3,QUAD,26.33254,0.0
22267,Q2D3,QUAD,26.32861,0.0
22268,Q2D3,QUAD,26.33254,0.0
22269,Q2D3,QUAD,26.33254,0.0
22270,Q2D3,QUAD,26.33254,-1.0
22271,Q2D3,QUAD,26.33647,-1.0
22272,Q2D3,QUAD,26.33647,0.0
22273,Q2D3,QUAD,26.33254,0.0
22274,Q2D3,QUAD,26.33647,0.0
22275,Q2D3,QUAD,26.33647,0.0
22276,Q2D3,QUAD,26.33647,-1.0
22277,Q2D3,QUAD,26.34041,-1.0
22278,Q2D3,QUAD,26.34041,0.0
22279,Q2D3,QUAD,26.33647,0.0
22280,Q2D3,QUAD,26.34041,0.0
22281,Q2D3,QUAD,26.34041,0.0
22282,Q2D3,QUAD,26.34041,-1.0
22283,Q2D3,QUAD,26.34434,-1.0
22284,Q2D3,QUAD,26.34434,0.0
22285,Q2D3,QUAD,26.34041,0.0
